document_id,views,depth,full_reads_percent
624fe2229a79471c752cdb035CUAzs10TwWOwdg3dnyrFA,1,1,1
62786d069a79474963bcd7f0xMqxRWQ_Rj2Rk9vQ5ykG0Q,1,1,1
625180449a79471947c69646M5MytBjATZuyXWAJNs_tDg,1,1,1
62621b8f9a7947d0d69836c83qDqWXljRreSaokEcMDXEA,1,1,1
620bae709a794789c4754a49n10KFAu8Ri2hzRktQZh31w,1,1,1
627f31b29a794749f47d9878lmd7jvgQQ9epblVVOwJFhQ,1,1,1
62457e2f9a7947c9603175b2MMYtjDdXQ36BjJCbpm3OgA,1,1,1
627be4a19a7947b61002b0becrCZ1a0-RcyJJ9eKTxZAcQ,1,1,1
6209b3e39a79474226689222wZy_3x0jSUqMa04CsRn-qg,1,1,1
620827439a7947ea382b5f44WpmM6alMQsWhECtQ9cXjxQ,1,1,1
623ad0079a79472caa2110cfCQWA7vEfTJ-2GQyRQVdEbA,1,1,1
62540ca79a7947c058abc19eK7pzYW40T6yE8BC9v4neCw,1,1,1
62625b3a9a7947e77fb8286fl2qrEoSnShm2ZZWueOzMiA,1,1,1
628f7df09a7947c1b001df6cJ-zoZm1WQsCmOqF6z9Awaw,1,1,1
61fb05079a79472cf57c10d2xEJzRsGAQIOi1Ij1mOO2MA,1,1,1
626c48389a7947238e6fa609COR4hOdSRf6fe1EEVPtHdw,1,1,1
6280e2b79a7947a68f970ea0R46d9J5JS7CelD37inC2Fg,1,1,1
62413fa99a7947c198e6f1abygtDYX20SZy-AM8IBf32XQ,1,1,1
624c8c1d9a794782e8bc6b56JHeFtQZOQSuoSVFkypg4yg,1,1,1
61fd36349a79477c14a44e40M4usCra0R3mD9wa5ffCqIA,1,1,1
626713529a7947c57f2a80f8qXRReaSZSWSR8YHx5xCrDg,1,1,1
626a10f69a79474547d2f041gdReDUYwQ_idtTyIg8HaIA,1,1,1
6263c27b9a7947585c818c21i7YfxPbWR7O6kXGfvMFNzg,1,1,1
620558b79a79470e268bcafdhzUWRM3YQ7SJsjRcwqzOCQ,1,1,1
626d2de49a79475a9fa437921i32Np95S5mLu-p-liq-0Q,1,1,1
6273cef39a79470ae63e1e65-9iDuQA4Sqiwzv1O5WWZ0g,1,1,1
6245aafb9a7947e20b83407aWdJl4VuMQAGQm_cevK0rIA,1,1,1
625a701e9a79477ab8db65fdyTl6ur1wQx2EsaXBCX7c6Q,1,1,1
6209cfcd9a7947363e481696P9wOFZvxScKPyLXF7bDc8A,1,1,1
626592069a794738a76ca8ac6sUiV1rgTWiiMANlDNrUlA,1,1,1
61fa86ce9a7947ffab08675dq9g0aIxGTi-hYkk9Ke-FeA,1,1,1
625ba6839a79473815a5646blyjs_s61QuK3hqXf7nHFLg,1,1,1
626366689a7947430d0e54adZ4R9vPlQRgyMArBn4saTrw,1,1,1
6277b1fa9a7947205dad986e_vBWItUvRbuTFAqgR_mFfw,1,1,1
625a71709a79477b0900b4dfL4fCOfClSCCizbyliPjgkQ,1,1,1
625003fe9a79472d6d26df22YQj0MoTBQxaOnPLX1h3MrA,1,1,1
62595b229a794729a5c35813So14MTNWRWmaJLZ8ZR8Dtg,1,1,1
627b55d39a794772b8537a6e_T01igleQ36C3qK7SU25JQ,1,1,1
62099a3e9a79473fbe768eafjkbCwpkRQ9yj0xH-l22-dQ,1,1,1
628aa3269a79478f1465bf85Frw6b-1_SxSphaAlRHyOlg,1,1,1
6244b0249a79478b8eecef190RwqdNMOSfeAefxAr_8Wwg,1,1,1
628bf5c79a7947045950c016keyyu2xeR96Ua2JuaSAM-w,1,1,1
620aa5f29a794728cfc48764b2MzuyzHQa2PX8Q2U6YwTw,1,1,1
62663fe09a7947623bbb37a21ZfE5OCmT02mhACCBeWq_g,1,1,1
625e6b059a794709de6eb40e3ZaBjaiSTFqQIbzS3ZRFVg,1,1,1
624a6fb29a7947b64198b740wzYUvbQYTyy9L_Vt8OrO3A,1,1,1
6284ec129a7947733e0c5519EUhKPzaGQzKtPpCVH8RtOA,1,1,1
6256b2f89a794734699995c1GXxI32JfRd6WPRZSlubK-g,1,1,1
6204e46e9a79475bb0a56a0asp_YoXrSS26oB3btCvoMUA,1,1,1
6285e9cd9a7947bd35b96a58skPxg9fXTmy5cJK_2enBHw,1,1,1
627aecfe9a79475a5578f851Mk_Tw7uuQK-HfS5Ru1YKvw,1,1,1
6242c26f9a79474e49d2f17eCawPqa29QJKuRfEpHK2psA,1,1,1
620c165e9a7947b5ed53bdaelFsImhl9TBm_UPCaEPviIg,1,1,1
623ee01b9a794737843699acTUurT7aiSq66CDbzNmCOSg,1,1,1
6239dc8b9a7947e670b7e6966O6ynlm-QhSX8IBdnvjQ2w,1,1,1
6274e9299a79476b7568a00eaYpnNg7HTqyhZFh2cZn01g,1,1,1
6242fc399a79476facdc0df7AIC95sSjSSG0Tk45qRytfw,1,1,1
6210e19d9a7947ed1ab8f223nkykw9FiRaGJltojh1ursA,1,1,1
6237418e9a794705780acfc8qkPlGr-qQwO9LmBRDDi76g,1,1,1
62742a289a79473247db31774mxg2LowSz2pnA76Y8PiBg,1,1,1
62452a4e9a7947a5cc5451b7SookE2w9S02m-9l-T-DsBw,1,1,1
626964dd9a79471c5560cb28JyjnQPb5TzWDWYRDKuiQeg,1,1,1
624d37709a794727eea872b2KXBmpzBZSo--o9KX5NORwA,1,1,1
6242afc39a794744e24f2dffB2OQ2qHnQs699fY3ZurSxw,1,1,1
626327509a794735c5ffa473Mg2MTg35TyqrxT9G0TxKlg,1,1,1
628b45449a7947bd180b493clF-4tOPoQieK3_fq7zMWrw,1,1,1
6252de749a7947683d2760d7k48yI3L-Rf-g8OkbMA-0uA,1,1,1
620ab9ff9a79472e2003a3a6fywSQjqBR82O55zJjBvXTg,1,1,1
627545e19a794795efeaf925uxMKEHVrQMqR_OylLlvl4w,1,1,1
627e502a9a794707b4aae68a2NzrzvTiRk-ZyZAu-AfpUA,1,1,1
62447a919a794778ccda7a265fk0S5_ZTw-k5C12w99vvA,1,1,1
628633e19a7947e1fecab10fk_dgga1ERjuNggKrnFDCCw,1,1,1
627241549a794700c0539559h8a0oOUQQF2StYC81-kI5g,1,1,1
6250a4f79a79476d5baeaef6OU8hxbHHSXewQAAeMQY06Q,1,1,1
6239a1779a7947c9450aa788Xil2YoAATMWeBaXtLdehHA,1,1,1
625568df9a794741e114a762daPnHE1BTqufpbYujGP_jw,1,1,1
620a12bd9a79476411846f0fpCWafnZvQISqbx3S-Uy4fw,1,1,1
627ba9f09a79479c4029ecd7JY55_QiKRc2wymi7Fik9dg,1,1,1
6263c1499a794756aee36964ayaLkGdXTlucRbqUIXNAHA,1,1,1
628fd0f59a7947e77078b2c8sMPX7Gs3RkGLHMZEH6nrQw,1,1,1
625e3c4f9a7947f844e975ecAes_g6MEQqW6FzLGRxvvfw,1,1,1
62906e5a9a79470e24c22ffeOrSkbeCpSEeN4r4jJAs3MA,1,1,1
627f033e9a79473c33d82a111lCyu4CtTy-qFTGn1RoxcQ,1,1,1
627a9b939a7947483ee1ea00AEjziNl0RfWLn5XWvlP_Pg,1,1,1
6260b5fa9a794753a91db7d2_9QeSuyoQAOwUj5nhXX-Xg,1,1,1
61fa80e89a7947fc555a421d7cRA-PZfQIySzb3TfMd22A,1,1,1
628b2dc89a7947b19362afec5N89k8v3SduY36V_mCITsw,1,1,1
623cdbec9a79471a89657c6clsyq9yeZR0KTx_F567DUjw,1,1,1
628b2d2c9a7947b17bd3120eburgKNflTBy9wSwl-D6Q8Q,1,1,1
61fd23949a794770eb829f14ejfs482eSvq7MkQbJ5DTWw,1,1,1
621a39ba9a79472784f029d4SLy0Rao4T5OGQBToFBTk4A,1,1,1
6243e5039a7947305d5152c2gaD0xwB6Q1OO6z9j2HHKXQ,1,1,1
62114e5b9a794707c9dd8c93i7QIVaSrSzODtUe0AkHvfA,1,1,1
6277f6e79a79473317949ffbapRNJ4lGRia1N8REClL53g,1,1,1
627d81849a79474974819513s68I0lWnR-S_2ADxIsi0Nw,1,1,1
627a98639a794748047459bc40JXg7oVRsG_A_wlYchadA,1,1,1
625407a29a7947be5b56e322sBuVXsY5R4SSb5lIG16oGA,1,1,1
62737a319a79476895e19ad4ov0SvwX7RT2KmWJsEnosQA,1,1,1
62528c729a7947540780efdcn1hCXxRqTPy3o7Tf5CsL-Q,1,1,1
61fc18319a79471221cc34afQ-JYveoLSVKQxErpDW4BwA,1,1,1
626de3c79a79478479e1f13ebdA0pGRtRm2K4pgqwiTMqw,1,1,1
62468c0b9a79472fc13ee9d9QoFY4XhtSGe_ADasY_zktA,1,1,1
624d42959a79472ce2dd31bavLDOdz7RSLC8QHaJumUgkg,1,1,1
6210cb199a7947e740eaf436poaXi1FyR8y5OH9t2cca-g,1,1,1
626f85b09a79475c97eb1550i-tdH0UPT0asibFbENkWaQ,1,1,1
6278057f9a794734c746f030ymjByCiZSzC2s5KebJs89Q,1,1,1
6241ef3a9a794713ea31ec74wr4EIOMPQH6dlmeAjJ_-oQ,1,1,1
6262fc509a79472bc867711duwkRHYCSThiyHKo0lpZmTg,1,1,1
627ccec39a7947f9820a1bdcq2NraHjiTtq0xD2S2mDKNg,1,1,1
628a6d6f9a794785a13f71dc50tIkSGVSf2O8XQgk_uaHQ,1,1,1
620b78d19a79476932d144fcvAA5dRAiRTCAQxL8nKXxmQ,1,1,1
61fb92f29a7947549c914448yfcODULGSw2Dzodfelkb3Q,1,1,1
625fd5499a794705093ade72DEw_2VdvSjOHLpnpAgODjA,1,1,1
6236f5549a79477a39bd5440xiazmlM3T_aJ3De_p8cflg,1,1,1
6262747d9a7947f44b4bc596kFSVmp4gRvGMshE9XLZqWA,1,1,1
6253648b9a7947875663d441HQ1IoqxqQVGO0FpTHp6fCA,1,1,1
620933ae9a794729b4eacc5fnDFknEnUTFKm1z95ezRTUA,1,1,1
6257fada9a7947a5d5153b80S1y9xzR8TJWIMfMonDbQEQ,1,1,1
6276cbdb9a7947f0992b10b8kKTl_DXfQou39D5m72wn8Q,1,1,1
626de1689a794782dc57e63dRPsfiYH2RQaIngxM3LGidw,1,1,1
623ed31b9a794734763c427f6goRYw31QCOcDjiu3HN_iw,1,1,1
62544c029a7947e8a7d774dbgmVkChTlSD2eQW4zbcrKrg,1,1,1
62594b699a7947226508280eqQdrTVnjQO6RyN4UOLGlug,1,1,1
62419c229a7947eeb686bce937-Y-DCdQ7WOgCj5XwtlUw,1,1,1
61f938539a794785db6956fa4dOs81YiQy-p6C35yB4B1A,1,1,1
61fd4f609a794787cf396ed151RC_1i5QlGuv7B2FzwTjw,1,1,1
62763ffd9a7947d0ce276654960QtRr8SduS3qSyimbwaQ,1,1,1
61fc6b6a9a794726d43c33e0esk0tY-0Q2GJ2Vvmhcd_xw,1,1,1
62050e999a794774d14888a3Wk6D_iY_SeKWPlUp9Kxrog,1,1,1
626d6b9a9a79476b450463a71BiEzTCOSkKlEIF3LtIeDQ,1,1,1
624b764b9a794720a879ad24blCl0EPQRqKuwODEriDRog,1,1,1
6257589b9a79476cdf120cbfGV-okmBcR-mAckZ8ufu-cQ,1,1,1
623bd7819a79470a39061513tCNa_SyYTRG0j8XAveP7CQ,1,1,1
62753c6c9a794792ae2ef04e-HG0EwKHQe-eh-B_4yhpSw,1,1,1
6291e8e79a7947008579486beNpsSkR8RyaVuhJPRKjY7Q,1,1,1
627e132f9a79476e8d418e6342BzG4flT6yFu8wMX0x1RA,1,1,1
624ae79d9a7947ed90772c4d9GwAhifuQlKEEfkROJ4iNw,1,1,1
627374739a79476616885c19p1C1x6aHQhmtrcxyhmCJeA,1,1,1
6283bdda9a79470e414ba7d5wUK0vSp0SjyZwWsTb9BI5g,1,1,1
6246a2df9a79473c1a5de10dQoFY4XhtSGe_ADasY_zktA,1,1,1
5e2fe9459a79479d102bada6_gmZn3dIRbS6W6wD_QxVXg,1,1,1
6282a97e9a794734841d8f34VJpFW5jQQUOxzgw5y9a6bQ,1,1,1
6278a3879a794754ce790525-4LA3rauTMWwFEw5qKYJqA,1,1,1
622628279a7947c6c137810dE9yxvjhnSZquRAMkc5jHrg,1,1,1
62667d019a79477f45553033dj81VorYTi23ke0BQIo8hQ,1,1,1
62499b159a7947883f88c1f5MK6v4ntiQ-2Duhg-TYNMLA,1,1,1
6286285f9a7947dbd9a7cd152-Ph7mRwTzyjQtWQJ_pV2w,1,1,1
62023c659a794766e31f2c37IiKQyjm7TZCJH89m0Eo_dQ,1,1,1
6291263c9a79475ccd0fd3a2TuFeyQoiR_CilzFxw1wUVQ,1,1,1
62919c989a79476f6d7e8165znANQzCcRnOQsGZSXeBBTg,1,1,1
6207d38f9a7947d75211aa5b00RB4V_WQVqgcrUcDFYo-g,1,1,1
628d189a9a79477208c6566bFd4rDp-QTuO6v3kn8GASuw,1,1,1
6284efa29a7947752ab8c3902B9hVVBwQ8qSnyfnDUw2Ew,1,1,1
624c16079a7947514ec6f52bU9yyThrmRnC4XVodgnUdTA,1,1,1
626a4b0a9a79475aee0856e98Qk-_yNVT6GeXD86s7DfIg,1,1,1
620b39d99a79474c7af061a5sEb6Ue35ThyjteqMf_rhrg,1,1,1
61fbb3ee9a794766bbea4f0cHtzvfXiWTIi_W9t4eTQm6w,1,1,1
6242e3c19a794763836bbcdeZiIIouG6RMaI2PnmZnEUTQ,1,1,1
623694d59a794763575a6316GyJ726qFQRWL0zrkNJEWEQ,1,1,1
62443f6b9a79475b6c98e4082rc7H99pTHivTtVaqF1Aew,1,1,1
61ff02439a7947f5d90e3311Me9HzWmXSD6BtJEVe4uUkA,1,1,1
62615b4e9a79479cb08e4b0dF3D7ZzKwQCitRG_Nap2unQ,1,1,1
62911af59a79475963d9ea0alcELLp4OSgy9vDBIE_YXww,1,1,1
628f1ed69a79479190b0c762WAPunjFaS8COMQXhMIAswg,1,1,1
623c819c9a794754e746f67bdjr205LoRnOWE7tkEtb5ZQ,1,1,1
61fc5d689a794723d0d0f4ca9qx1GXm2RjWPh2RSWkJ_WQ,1,1,1
620956b29a794731558c93d0lv1mNNRmTZSuiJSllfvwCw,1,1,1
628fccab9a7947e6ca140da1jsgVCcVzQX61Jfvpk_oDEg,1,1,1
620a205b9a79476b9bf30169_-c-AbkCS3S3cAb1XFhPVg,1,1,1
626a5eb79a794764c309eae7Ekl6oautTCiRT3F7fV9jjQ,1,1,1
62865a3a9a7947f834c226d9AW8vaI28QrqxNjnwcwLAxQ,1,1,1
623787b79a7947161d2b62aaaNj97_FcR6GdLBaCEtC_eQ,1,1,1
628605e19a7947cb75b78cfc4_Hf7W9dTPO4DsG70Ykn0g,1,1,1
62370e1c9a79477f05d4bf89PZF8v55nQGGXBSlyYx03RQ,1,1,1
6251d3489a79472da3374f2b71ZKWLPTTCOG30gFUPlr-A,1,1,1
628494119a794748f8d7a00fEzICbhodSneBkiTsYz4vAQ,1,1,1
6281de289a7947dc5ddda8b5kbMvvZs2SVyzVCCJAoa0gQ,1,1,1
628885cb9a794717b2d7cbb3yNlJDwrRQvyi-ttqMrPbUA,1,1,1
624d983e9a79475830161c6blf0VeDHLTkKk96OcIscUmw,1,1,1
6203a27f9a7947ee1ceb751c_u66MdEUTM-NGfikE3h_pQ,1,1,1
6256d8819a794747e62a7763y-VwF-Z3RHi2iQ3d0E44BQ,1,1,1
620df7659a79476010cb79d5TfwDhNavR7is7F-TDmm47A,1,1,1
6273dd6d9a794717c380fa92eM6EfNhET_KOlcQjLAAnBA,1,1,1
625fed7a9a794712871c0f31N2FPrIKzR--7C7qYW93lOg,1,1,1
623aed419a79473ecddb5ed0psScatKHRBmbuv1iFfBInw,1,1,1
6082cca79a79471b74bf1edaQysaZPGNScaX2y_RicuRQw,1,1,1
628b41da9a7947bb6fcde0e6_fNFOxb3RaaUSHlv_42FpQ,1,1,1
62889b5e9a79471e16d405b6j8cvEMAbTqaswm-YTiOTSA,1,1,1
624b249d9a79470793edb8966zzLcbkbQyO4oWIc2aTpQA,1,1,1
6246aa609a79473feb01f2c4jDI6NMoVTviGK5HUr-_ybw,1,1,1
62379f729a79471983e1280aqkPlGr-qQwO9LmBRDDi76g,1,1,1
62636f519a7947430d0e54b4kI3YZAglTE6nOXbsw8J_bA,1,1,1
620619c59a794745a22fb8b02VBsCUtZR1yJYL7rmE-Y2A,1,1,1
62751ada9a794782d58c9f18viRqSn4QSJmhOyjDsvIJjw,1,1,1
6210a4279a7947dc4d8ad07cNP0MwBXVT_-Kdr8oTa-ZwA,1,1,1
6251b03f9a7947246ecdaccak1YQe1wST8yBM0wfGgH7AQ,1,1,1
6278e6579a7947683714ca86W5N9CDW2ThCb7kqcoaKu2g,1,1,1
620d25c59a794727515387b5nPnoS1ZxTcmFXxIC2ov68Q,1,1,1
628dfaa09a79472e44a43609kdL8BUOZTW-iUSiOj4NYdg,1,1,1
623b1b729a79475646ea9d32fK2g_GL5QU67i6Y44VE6oQ,1,1,1
624f3e549a7947f22883eb6f7r4hnIZlTZKjbjZQJUNWdg,1,1,1
61f8d74d9a79474eebec4381gakDnh1ZTCSyr-B51YLoXw,1,1,1
624330c89a7947051fd788d1he92Lv-nR0mUkK1dLS_vIA,1,1,1
620a619c9a79470bd0c8304brIFnkPjjROykwFf6ko8i9Q,1,1,1
626826519a794729b831d6f82iyyDyDRRQyyOCVESSwHcg,1,1,1
625b655f9a79472cafc4111dUPlmFAQYQJq8fhRYIMDkcA,1,1,1
62013c719a794717249094a9MtZVdR4PQLm3O9SPCWNmOA,1,1,1
627e72429a7947196afbe343RkSXbqEkTX676riO_kHpbg,1,1,1
61fc0de29a79470ecd2c819f_HwkyhmmTVKLWpQ_HiXeOw,1,1,1
61fa7ea19a7947fad65b9306p5Bgl7UoS8mKXF5c_WUePw,1,1,1
626f38679a79474744887546fOhQ8k_dQL2aF0QaYBOjCA,1,1,1
6289ac179a7947587826a76bdg8nBUa2RlefnNKpfsOx5w,1,1,1
620f5d9d9a794768d56996bf8CnB-0bxQK6tr_k4m-rQww,1,1,1
620bc2789a79479564411d60blVrlICNQSqUnBeN9-9psw,1,1,1
620101f79a794782c4624c39Hf5-6FV7TBqXBx74jnghFA,1,1,1
628c9d9b9a79473589fdc6472uZR16nKQC2MBFFV9P4HWw,1,1,1
623767519a79470eea3943ffqkPlGr-qQwO9LmBRDDi76g,1,1,1
620b287f9a794748d4402729irYioqKZS4eVMbJwO1HyEQ,1,1,1
624746e89a79478440b89c96GNEyDJVES1e7Ago0NalBUA,1,1,1
61fe017b9a7947b5d5ae7aa51SIvcaKNTea91kkxCSOM-g,1,1,1
628b10c29a7947a80af26c14NJ_uutSqSY-MoQFiN7cmww,1,1,1
61fdafff9a7947a5ec214fdfb12cA93cTievU14IFD31bA,1,1,1
625e89c99a794719b5584edfbfKdr35NT4uQSydXUJZmyw,1,1,1
624ad6ba9a7947e5392d50ad9-07LOJxTTS1wNtCWgacZQ,1,1,1
620683f99a79477ee86e8ec4raVBXDRKS-ys_BzY5ZX6GA,1,1,1
6271a60a9a7947ce8f304a01o0ZNMQA9ToaRcI5xvxM0lw,1,1,1
624a2bb89a7947ab0f1d89e0W9ylHdJRQSuXKHxSNI-dRw,1,1,1
628f58a19a7947ae9bba7b60k1Yg_GgyTRiQQvVWb6ollQ,1,1,1
6285fba79a7947c6d7a4e49d1hIrEJdOTL2ckN3h6A8wYA,1,1,1
625cea709a794784504408b88BwL85QTQnWwmoqm4i80fw,1,1,1
624706c09a79476bcdc7bf2eVwlMam98Tbqb7gB66mdqyg,1,1,1
625347249a79477d3c86ca76c3dpIsvsQJCgVWJBO_VmNA,1,1,1
626bf5959a794706535850beL59Yq3hrToK_oFEPQvsFog,1,1,1
625662659a79470dceb3f366xj7bRBGLQIeZh5RQNb01ZA,1,1,1
627380329a79476b3820c1594mDavgopQe-q-IS0IrBn5g,1,1,1
62517bfc9a794717792e9a0fkYB0kd0jRDmT-IUnH1LdsA,1,1,1
62065a6a9a79476a17d642f3ISpxRDMGQCiucpstF4Qgdw,1,1,1
625f5e8c9a79476162c28e2536kLwhc8RCqJRM2Ln6ITkw,1,1,1
62062c489a79474f6cf6e9b7yg5bGsvHTiC-U8J5C_7s5Q,1,1,1
6242cd3e9a794754120cf94c0IKMuXBgR4iGLlPe7LpodA,1,1,1
625f27f99a79475714772d16Fi4ELon9R1C4PIrSB7QLsw,1,1,1
62918e6d9a79476aeb19b1211vrVmilOSyGkQCku6u9Kiw,1,1,1
6287fc829a794783b975ec4942oFNbENThGW-9D3xeSGiA,1,1,1
624efbc09a7947d4a8bcdf48eI3G9vhTTsO_F-U4LgkhKg,1,1,1
624b21a89a794705fd433580tpzQUIynSHC-vClsFPkG-Q,1,1,1
62468b7c9a79472fdabcc2d7-ZCx8NMVQ3WaSU180VLFkA,1,1,1
627e5b5d9a79470e1f7430e5JdhtAh3ZSuCN0CMZhF6kHA,1,1,1
627fcbec9a79476524c3aac0KPR9VQBFSnaMQv-l3IcgWg,1,1,1
624d91839a7947553dc0e3efI8ljj_MFS6Cbpie_Wa3eQQ,1,1,1
627e78eb9a79471be36d2463rZeBbJFoT6KGVkhugYkyTw,1,1,1
62387f809a79476b6f1f252cUO3p5NbPT_imLEq7owBxmg,1,1,1
625597d39a79475c1f4c9c2a3INJOJpeQiq504eRqZLy3g,1,1,1
620218939a79475586a37682DHCS8hGfS3qeobAI-sEq6A,1,1,1
628b65cb9a7947ceb37e9644hJQ6S5mJS46fF0jKX3x5Hw,1,1,1
623f44c99a79474fa63cf60diI1rBTxUTBqvNgJ5LzqbLA,1,1,1
625e5a209a7947022abbca80j6EyUd9_R9yv4516lvd1WQ,1,1,1
6288b6f39a7947254b4548b9BSewCt2eT_2KCCr_AUhIZQ,1,1,1
623e198d9a79470928e9787dfK2teQI7Rn6HBIzYE8fTkQ,1,1,1
627520e39a7947860153990efGQ48LZ8R8GwqXQepUapZw,1,1,1
627ca45e9a7947e463d3166aDIzBDPS7TY2Sapa182bbTA,1,1,1
620fd2dc9a7947a8c269ad9bepDFvMcjQdWcTI2pvy4rJA,1,1,1
62407d4d9a794794ad649b41qKCt938eTNWzMe1N45ACtQ,1,1,1
6208a0849a794703e4efe2b86r00mZWHQFSTpk8LFuShEA,1,1,1
628f5e199a7947b1ee6c0264LZU1cBXZTOaEaz00W_F4VA,1,1,1
620651869a794765c3461dd0ITZ8vsabSl6StoVie1qgEQ,1,1,1
624725199a794779a5865eb9q2jBnkzPTrGJSKz27Q_i4g,1,1,1
628244b39a79470bd30c3e24DumDQ9KZT9-AXEPW6W7qsQ,1,1,1
628913cc9a79473a76a30e5f4TfacrqSQ3yQHC6Y0dLyIA,1,1,1
626beaf19a794701a99433f06JiTEfcNRY2Knu9MgujeUA,1,1,1
628ffbdd9a7947f3836a687eheg2YHVJTImCGgIDhAsUkg,1,1,1
62680d039a79472078c00695rKloFImMREy9pxyk_vFa5Q,1,1,1
620b593a9a7947558ef313847tf2YfH5StCbeU9zAeLUcA,1,1,1
61ff8a139a794713d2873b3a4FUpFMtrRMCKDNRPvB4KGA,1,1,1
6267472d9a7947d11fe0afd1eQYdYzm1SEScLC7Z8kVc0A,1,1,1
627aa8729a79474be7fe528flmzSY9aiQbG68_zYEVFqtQ,1,1,1
61fab6099a7947178cdfe663XIDTflVsRiW8S7lilkXgRA,1,1,1
6201505d9a7947206c1d0347AKepbabfQ3-AdoarK3nC8Q,1,1,1
6251bfb59a7947277e78b227_I9S8kXdQUuUAXv3uk6Iiw,1,1,1
628c85a09a794729a64edc2a3ISw80WUSWy--JrMlDpz6g,1,1,1
62580a0a9a7947abbe0569f6czuP_u0nRRWG_mOkiuwRRA,1,1,1
625cf8579a794789ef04725dJYn7StleTOeB6T_V3kqi_Q,1,1,1
626f03239a79474324f015ceE3QntlDoQFGhwKVsFN1-KA,1,1,1
627db8979a79474dca718753P4-pWgF-SZ2mUZLY4pdJMg,1,1,1
6237def19a7947286f76ca49aNj97_FcR6GdLBaCEtC_eQ,1,1,1
626c9e769a794735de2c0d679c6LbFZrSLiMS7TlnfGJTg,1,1,1
6283ece99a79471f05592238uAHydSZbTpi5w55t-dz7Ww,1,1,1
624f5a8e9a7947facef40bf6MUYJ1UOeRbq6ZVgZ1EbB9A,1,1,1
620510509a794774a0f12fd8MsnFyAtpT6STKAUk29MSFQ,1,1,1
624148959a7947c351420840QDFpKoqgTDiSBH4jClY-gA,1,1,1
62939b879a7947630ce6d2cfJg_bT-OlQFa5eDK8ijXC9Q,1,1,1
6255a2519a79476228cfe3aaF2iVC8zjQB66LxU_9dInRw,1,1,1
6250145c9a794736280f372dmlcg8o9ITouk2nSyEQ9PSg,1,1,1
6276428a9a7947d2ccf2d0c8ZX5vE9iURZWrE_UkXqNc1g,1,1,1
628e39ec9a794752cbc411b1Qq-4qCA8QeqZXJcm41iqdg,1,1,1
6242ec499a79476683b48d0ar74LfTW4Q6CqBRKbnWGOWQ,1,1,1
627faf719a79476691fe1779xGNW8n5VQZSMokf-Pbba2g,1,1,1
628f74619a7947bd1619568fErYb25SoSiy1f9hwCNqLDA,1,1,1
626ecdbd9a7947362c9c857bB1OUJdVjQ36F_mbAIVJd7Q,1,1,1
6252bcde9a79475cc584e63a24YMsI6dSVqq393_XolIyw,1,1,1
6238b6fb9a7947840118ac60VutA0piMSeWWi_uvq921UA,1,1,1
620b22019a7947462bfdf925WLqvEvV2SMKLSwxkU9YY6g,1,1,1
61fe7cb59a7947d5db55d7ecrsDNdjm-RD-eTFZZvh0X7A,1,1,1
62693e1a9a7947067115f6dfL1OWFp7SSY--Hg1WHLfBdg,1,1,1
6255d4559a794772376489c6-AmXFsnATCuyasjvfwV3fA,1,1,1
6248833c9a7947492212f19d9szJSXVcR9CHulNdYSrfsw,1,1,1
624a53689a7947aff8db1b84s_6YSADuRx2nHtMs-L0mhg,1,1,1
628d887e9a79470696335c33vNnr3SZgQM-xwERbogTlsA,1,1,1
62036aab9a7947ce62087c2ehTzIvODjSPOcCQAfu30BFA,1,1,1
61f9fc509a7947bf4421ceb3UymrHkuPTsGBJciyz76Ncg,1,1,1
626ce9b89a79474775ddaff1nrxsyHm_RH2jUZ40uoUFjw,1,1,1
626e22299a79470bf59cd955Wy7C-QicRai8XeKDLhGziw,1,1,1
623da8219a794761b38c0443MFdBPREaS-6j2pmbZYuHlg,1,1,1
6248adbf9a79475224363acaCMj7T3C5RYeRXIZIcwaiUw,1,1,1
61fc58c89a794723cbbcb4509S01Sq3_S1Wtu2G8zJ6ctA,1,1,1
61fa039b9a7947c1014f6cd6jyinq6q5QDi2kjI__oLSlA,1,1,1
620e3afa9a794784fa704f75itEgoiccQHuHgxL0vxVv2w,1,1,1
625b0e469a79471bd4d1991fzDizooOzSdigB-zu2vDDgg,1,1,1
624c58289a7947712160365doAhuLFwfRnis-EaZtrB9ig,1,1,1
62111d9d9a7947fbeb333096vx8n1XLsTRqIrikyVjN-Mg,1,1,1
62689c139a7947485d0757cazk_XC_C3Ry2xv0Dp5Xi4Pg,1,1,1
626bd50f9a7947f46856230fzwh-O-5YSiy8mQhQ9cn_QQ,1,1,1
627d20969a79472838040388NNFUuM8EQG-9z3PtxB2uzg,1,1,1
628b6b7f9a7947d1384ad976a9XU2FCRSuykkcD1yNVt_A,1,1,1
627d9e449a79474af66d08d6XxMaGNELT0qCrMauBLarnA,1,1,1
625e7a8c9a79471135cab410qaSpZJYZReCm0vDBhJ7EHA,1,1,1
620be2669a7947a3e6b05a033l4f_c94Ts-ExtMjh5zvEg,1,1,1
62007e849a79474fa427c1c3sVo7IeOfQ6K0GfzVJPkFvw,1,1,1
621a39ba9a79472784f029d4u-VKnu2CSFCgs5rmhvc2-A,1,1,1
620a00319a79475c040ede42R4wFvySgTYCTpeJlEoQIIw,1,1,1
624af01f9a7947f0db5de53bjQYhBWp3SUOUfu0lUCj-gQ,1,1,1
